// Generated by tools/generate_rune_tablet_data.py; edit catalog.json then regenerate.
// All probabilities use denominator 100000. Getters clear their output arrays.

function	script	PN_RT_ListSets	{
	deletearray @RT_SetIds[0],getarraysize(@RT_SetIds);
	setarray @RT_PieceIds[0],1263118,1263116,1263115,1263114,1263113,1263112;
	setarray @RT_Base[0],15000,15000,15000,13500,13500,12000,10500,9000,7500,6000,4500,3000,1500,750,150;
	setarray @RT_PityStep[0],9000,9000,9000,8100,8100,7200,6300,5400,4500,3600,2700,1800,900,450,90;
	@RT_PieceCount = 6; @RT_MaxLevel = 15; return 1;
	case 1260056:
	@RT_Name$ = "Frozen Horn Set";
	@RT_Description$ = "2 pieces: S.MATK +20, For each 3 upgrades: S.MATK +4 5 pieces: Poison / Earth / Wind / Water Magic damage +25%, For each 3 upgrades: Poison / Earth / Wind / Water Magic damage +3%";
	setarray @RT_PieceIds[0],1263110,1263111,1263117,1263108,1263109;
	setarray @RT_Base[0],15000,15000,15000,13500,13500,12000,10500,9000,7500,6000,4500,3000,1500,750,150;
	setarray @RT_PityStep[0],9000,9000,9000,8100,8100,7200,6300,5400,4500,3600,2700,1800,900,450,90;
	@RT_PieceCount = 5; @RT_MaxLevel = 15; return 1;
	case 1260057:
	@RT_Name$ = "Encroachment Set";
	@RT_Description$ = "2 pieces: Physical damage vs Boss Class +20%, Physical damage vs Normal Class +5%, For each upgrade: Physical damage vs Normal / Boss Class +1%";
	setarray @RT_PieceIds[0],1263119,1263120;
	setarray @RT_Base[0],12000,12000,12000,10500,10500,9000,7500,6000,4500,3000,1500,750,750,370,70;
	setarray @RT_PityStep[0],7200,7200,7200,6300,6300,5400,4500,3600,2700,1800,900,450,450,220,40;
	@RT_PieceCount = 2; @RT_MaxLevel = 15; return 1;
	case 1260048:
	@RT_Name$ = "Gaebolg Set";
	@RT_Description$ = "2 pieces: Physical / Magic damage vs Episode 21 Monsters +7%, For each 3 upgrades: Physical / Magic damage vs Episode 21 Monsters +1%";
	setarray @RT_PieceIds[0],1263106,1263107;
	setarray @RT_Base[0],15000,15000,15000,13500,13500,12000,10500,9000,7500,6000,4500,3000,1500,750,150;
	setarray @RT_PityStep[0],9000,9000,9000,8100,8100,7200,6300,5400,4500,3600,2700,1800,900,450,90;
	@RT_PieceCount = 2; @RT_MaxLevel = 15; return 1;
	case 1260049:
	@RT_Name$ = "Icy Coast Set";
	@RT_Description$ = "2 pieces: Physical / Magic damage vs Undead / Insect monsters +10% 3 pieces: Physical / Magic damage vs Small size enemies +3%, For each 3 upgrades; Physical / Magic damage vs Small size enemies +1%";
	setarray @RT_PieceIds[0],1263110,1263108,1263109;
	setarray @RT_Base[0],15000,15000,15000,13500,13500,12000,10500,9000,7500,6000,4500,3000,1500,750,150;
	setarray @RT_PityStep[0],9000,9000,9000,8100,8100,7200,6300,5400,4500,3600,2700,1800,900,450,90;
	@RT_PieceCount = 3; @RT_MaxLevel = 15; return 1;
	case 1260050:
	@RT_Name$ = "Yosker Yorker Set";
	@RT_Description$ = "2 pieces: Melee physical damage +4%, For each 3 upgrades: Melee physical damage +1%";
	setarray @RT_PieceIds[0],1263111,1263112;
	setarray @RT_Base[0],15000,15000,15000,13500,13500,12000,10500,9000,7500,6000,4500,3000,1500,750,150;
	setarray @RT_PityStep[0],9000,9000,9000,8100,8100,7200,6300,5400,4500,3600,2700,1800,900,450,90;
	@RT_PieceCount = 2; @RT_MaxLevel = 15; return 1;
	case 1260051:
	@RT_Name$ = "Working Staff Set";
	@RT_Description$ = "2 pieces: MHP +3%, For each 5 upgrades MHP +3%";
	setarray @RT_PieceIds[0],1263112,1263113;
	setarray @RT_Base[0],15000,15000,15000,13500,13500,12000,10500,9000,7500,6000,4500,3000,1500,750,150;
	setarray @RT_PityStep[0],9000,9000,9000,8100,8100,7200,6300,5400,4500,3600,2700,1800,900,450,90;
	@RT_PieceCount = 2; @RT_MaxLevel = 15; return 1;
	case 1260052:
	@RT_Name$ = "Administration Set";
	@RT_Description$ = "2 pieces: Magic damage vs Medium / Large monsters +2%, For each 3 upgrades: Magic damage vs Medium / Large monsters +1% 3 pieces: Magic damage vs Medium / Large monsters +3%";
	setarray @RT_PieceIds[0],1263115,1263114,1263116;
	setarray @RT_Base[0],15000,15000,15000,13500,13500,12000,10500,9000,7500,6000,4500,3000,1500,750,150;
	setarray @RT_PityStep[0],9000,9000,9000,8100,8100,7200,6300,5400,4500,3600,2700,1800,900,450,90;
	@RT_PieceCount = 3; @RT_MaxLevel = 15; return 1;
	case 1260047:
	@RT_Name$ = "Chaos Set";
	@RT_Description$ = "";
	setarray @RT_PieceIds[0],1263100,1263103,1263101,1263104,1263102,1263105;
	setarray @RT_Base[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
	setarray @RT_PityStep[0],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0;
	@RT_PieceCount = 6; @RT_MaxLevel = 0; return 1;
	case 1260045:
	@RT_Name$ = "Twisted Magic Gear Set";
	@RT_Description$ = "2 pieces: Physical / Magic damage vs monsters in the Destroyed Valkyrie Realm +2%; For each 3 upgrades: Physical / Magic damage vs monsters in the Destroyed Valkyrie Realm +3%";
	setarray @RT_PieceIds[0],1263093,1263094;
	setarray @RT_Base[0],15000,15000,15000,13500,13500,12000,10500,9000,7500,6000,4500,3000,1500,750,150;
	setarray @RT_PityStep[0],9000,9000,9000,8100,8100,7200,6300,5400,4500,3600,2700,1800,900,450,90;
	@RT_PieceCount = 2; @RT_MaxLevel = 15; return 1;
	case 1260046:
	@RT_Name$ = "Dimensional Steps Set";
	@RT_Description$ = "2 pieces: Physical / Magic damage vs monsters in Corrupted Geffenia +10%, For each 3 upgrades: Physical / Magic damage vs monsters in Corrupted Geffenia +3% 3 pieces: Pow / SPL / CON / CRT +10, P.ATK / S.MATK +15 5 pieces: MHP +5%, For each 3 upgrades: MHP + 3%";
	setarray @RT_PieceIds[0],1263095,1263096,1263097,1263098,1263099;
	setarray @RT_Base[0],15000,15000,15000,13500,13500,12000,10500,9000,7500,6000,4500,3000,1500,750,150;
	setarray @RT_PityStep[0],9000,9000,9000,8100,8100,7200,6300,5400,4500,3600,2700,1800,900,450,90;
	@RT_PieceCount = 5; @RT_MaxLevel = 15; return 1;
	case 1260035:
	@RT_Name$ = "Fiery Passion Set";
	@RT_Description$ = "2 pieces: ATK +10, For each 3 upgrades: ATK +1 3 pieces: EXP gained from monsters +3% 4 pieces: SP cost of skills -2% 6 pieces: All Stats +2, For each 5 upgrades: All Stats +1";
	setarray @RT_PieceIds[0],1263074,1263075,1263076,1263077,1263078,1263079;
	setarray @RT_Base[0],100000,100000,100000,90000,90000,90000,80000,80000,80000,70000,70000,70000,60000,60000,50000;
	setarray @RT_PityStep[0],0,0,0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200;
	@RT_PieceCount = 6; @RT_MaxLevel = 15; return 1;
	case 1260036:
	@RT_Name$ = "Fiery Vigor Set";
	@RT_Description$ = "2 pieces: MATK +10, For each 3 upgrades: MATK +1 3 pieces: EXP gained from monsters +3% 4 pieces: SP cost of skills -2% 6 pieces: All Stats +2, For each 5 upgrades: All Stats +1";
	setarray @RT_PieceIds[0],1263074,1263075,1263076,1263077,1263078,1263079;
	setarray @RT_Base[0],100000,100000,100000,90000,90000,90000,80000,80000,80000,70000,70000,70000,60000,60000,50000;
	setarray @RT_PityStep[0],0,0,0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200;
	@RT_PieceCount = 6; @RT_MaxLevel = 15; return 1;
	case 1260013:
	@RT_Name$ = "21st Anniversary Set";
	@RT_Description$ = "2 pieces: Every 3 enhancement level: Atk + 1, Matk + 1 3 pieces: Increases HP recovery rate of Monster Bread and Poring Kombucha by 100% 4 pieces: Additional Atk + 10, Matk + 10";
	setarray @RT_PieceIds[0],1263031,1263032,1263033,1263034;
	setarray @RT_Base[0],100000,100000,100000,90000,90000,90000,80000,80000,80000,70000,70000,70000,60000,60000,50000;
	setarray @RT_PityStep[0],0,0,0,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100,2100;
	@RT_PieceCount = 4; @RT_MaxLevel = 15; return 1;
	case 1260034:
	@RT_Name$ = "22nd Anniversary Set";
	@RT_Description$ = "2 pieces: Every 3 enhancement level: Atk + 1, Matk + 1 4 pieces: Atk +10, Matk +10 5 pieces: Every 5 enhancement level: Attack Speed +1%, Variable Casti Time -1% 6 pieces: MHP +1000 MSP +500, For Each 3 upgrades: MHP +100, MSP +10";
	setarray @RT_PieceIds[0],1263031,1263032,1263033,1263072,1263073,1263034;
	setarray @RT_Base[0],100000,100000,100000,90000,90000,90000,80000,80000,80000,70000,70000,70000,60000,60000,50000;
	setarray @RT_PityStep[0],0,0,0,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200,2200;
	@RT_PieceCount = 6; @RT_MaxLevel = 15; return 1;
	}
	return 0;
}

function	script	PN_RT_LoadPiece	{
	@RT_PieceName$ = "";
	switch (getarg(0)) {
	case 1263000: @RT_PieceName$ = "Doubtful Components (Melee)"; return 1;
	case 1263001: @RT_PieceName$ = "Doubtful Components (Long Ranged)"; return 1;
	case 1263002: @RT_PieceName$ = "Doubtful Components (Magic)"; return 1;
	case 1263003: @RT_PieceName$ = "Doubtful Components (Hidden Weapon)"; return 1;
	case 1263004: @RT_PieceName$ = "Automatic Armor A"; return 1;
	case 1263005: @RT_PieceName$ = "Automatic Armor B"; return 1;
	case 1263006: @RT_PieceName$ = "Heart Hunter Bellare"; return 1;
	case 1263007: @RT_PieceName$ = "Heart Hunter Sanare"; return 1;
	case 1263008: @RT_PieceName$ = "Plaga"; return 1;
	case 1263009: @RT_PieceName$ = "Bestia"; return 1;
	case 1263010: @RT_PieceName$ = "Venenum"; return 1;
	case 1263011: @RT_PieceName$ = "Dolor"; return 1;
	case 1263012: @RT_PieceName$ = "Iron Scrap"; return 1;
	case 1263013: @RT_PieceName$ = "Hot Red Pepper"; return 1;
	case 1263014: @RT_PieceName$ = "Spell Addict"; return 1;
	case 1263015: @RT_PieceName$ = "Spell Sphere"; return 1;
	case 1263016: @RT_PieceName$ = "Spell Overload"; return 1;
	case 1263017: @RT_PieceName$ = "Bath Administrator"; return 1;
	case 1263018: @RT_PieceName$ = "Papila Triplets"; return 1;
	case 1263019: @RT_PieceName$ = "Bookworm"; return 1;
	case 1263020: @RT_PieceName$ = "Gardener Administrator"; return 1;
	case 1263021: @RT_PieceName$ = "Sewage All-star"; return 1;
	case 1263022: @RT_PieceName$ = "Allergy Warning"; return 1;
	case 1263023: @RT_PieceName$ = "Hot (Spicy) Pot"; return 1;
	case 1263024: @RT_PieceName$ = "Drowsy Pitaya Party"; return 1;
	case 1263025: @RT_PieceName$ = "Garden Beautification"; return 1;
	case 1263026: @RT_PieceName$ = "Aries"; return 1;
	case 1263027: @RT_PieceName$ = "Broken Robot"; return 1;
	case 1263028: @RT_PieceName$ = "Sweety"; return 1;
	case 1263029: @RT_PieceName$ = "Meow"; return 1;
	case 1263030: @RT_PieceName$ = "Tiger Strength"; return 1;
	case 1263031: @RT_PieceName$ = "Night Market Poring"; return 1;
	case 1263032: @RT_PieceName$ = "Night Market Lunatic"; return 1;
	case 1263033: @RT_PieceName$ = "Night Market Fabre"; return 1;
	case 1263034: @RT_PieceName$ = "Night Market Food"; return 1;
	case 1263035: @RT_PieceName$ = "Gray Wolf Armor A"; return 1;
	case 1263036: @RT_PieceName$ = "Gray Wolf Armor B"; return 1;
	case 1263037: @RT_PieceName$ = "Adulter Fides Blades"; return 1;
	case 1263038: @RT_PieceName$ = "Adulter Fides Heavy Weapon"; return 1;
	case 1263039: @RT_PieceName$ = "Adulter Fides Ranger"; return 1;
	case 1263040: @RT_PieceName$ = "Adulter Fides Book"; return 1;
	case 1263041: @RT_PieceName$ = "Adulter Fides Magical"; return 1;
	case 1263042: @RT_PieceName$ = "Adulter Fides Cutter"; return 1;
	case 1263043: @RT_PieceName$ = "Adulter Fides Gun"; return 1;
	case 1263044: @RT_PieceName$ = "Adulter Fides Fist"; return 1;
	case 1263045: @RT_PieceName$ = "Adulter Fides Rhythm"; return 1;
	case 1263046: @RT_PieceName$ = "Rakehand"; return 1;
	case 1263047: @RT_PieceName$ = "Ashring Recipe"; return 1;
	case 1263048: @RT_PieceName$ = "Phantom Kite"; return 1;
	case 1263049: @RT_PieceName$ = "Grey Wolf"; return 1;
	case 1263050: @RT_PieceName$ = "Lava and Ash"; return 1;
	case 1263051: @RT_PieceName$ = "Hot Volcaring"; return 1;
	case 1263052: @RT_PieceName$ = "Burning Fang"; return 1;
	case 1263053: @RT_PieceName$ = "Demigod"; return 1;
	case 1263054: @RT_PieceName$ = "Snowflower Armor A"; return 1;
	case 1263055: @RT_PieceName$ = "Snowflower Armor B"; return 1;
	case 1263056: @RT_PieceName$ = "Glacier Blade"; return 1;
	case 1263057: @RT_PieceName$ = "Glacier Crusher"; return 1;
	case 1263058: @RT_PieceName$ = "Glacier Graver"; return 1;
	case 1263059: @RT_PieceName$ = "Glacier Piercer"; return 1;
	case 1263060: @RT_PieceName$ = "Glacier Caster"; return 1;
	case 1263061: @RT_PieceName$ = "Glacier Marksman"; return 1;
	case 1263062: @RT_PieceName$ = "Limacina"; return 1;
	case 1263063: @RT_PieceName$ = "Fusion"; return 1;
	case 1263064: @RT_PieceName$ = "Snowflower"; return 1;
	case 1263065: @RT_PieceName$ = "Frozen Lake"; return 1;
	case 1263066: @RT_PieceName$ = "Watcher"; return 1;
	case 1263067: @RT_PieceName$ = "Family"; return 1;
	case 1263068: @RT_PieceName$ = "Failure"; return 1;
	case 1263069: @RT_PieceName$ = "Infiltration"; return 1;
	case 1263070: @RT_PieceName$ = "Transformation"; return 1;
	case 1263072: @RT_PieceName$ = "Night Market BeBe"; return 1;
	case 1263073: @RT_PieceName$ = "Night Market Coco"; return 1;
	case 1263074: @RT_PieceName$ = "Playing Rocker"; return 1;
	case 1263075: @RT_PieceName$ = "Singing Vocalist"; return 1;
	case 1263076: @RT_PieceName$ = "Attention-Grabbing Roda Frog"; return 1;
	case 1263077: @RT_PieceName$ = "Spectator Ambernite"; return 1;
	case 1263078: @RT_PieceName$ = "Humming Hornet"; return 1;
	case 1263079: @RT_PieceName$ = "Cheerful Stainer"; return 1;
	case 1263080: @RT_PieceName$ = "Glacier Armor A"; return 1;
	case 1263081: @RT_PieceName$ = "Glacier Armor B"; return 1;
	case 1263082: @RT_PieceName$ = "Glacier Guard"; return 1;
	case 1263083: @RT_PieceName$ = "Chilly Daily Life"; return 1;
	case 1263084: @RT_PieceName$ = "Nest"; return 1;
	case 1263085: @RT_PieceName$ = "Snail"; return 1;
	case 1263086: @RT_PieceName$ = "New Recruit"; return 1;
	case 1263087: @RT_PieceName$ = "Hide-and-Seek"; return 1;
	case 1263088: @RT_PieceName$ = "Brawl"; return 1;
	case 1263089: @RT_PieceName$ = "Healing"; return 1;
	case 1263090: @RT_PieceName$ = "Jormungand Squad"; return 1;
	case 1263091: @RT_PieceName$ = "Sweeper"; return 1;
	case 1263092: @RT_PieceName$ = "Ultimate"; return 1;
	case 1263093: @RT_PieceName$ = "Twisted Armor A"; return 1;
	case 1263094: @RT_PieceName$ = "Twisted Armor B"; return 1;
	case 1263095: @RT_PieceName$ = "Warrior's Step"; return 1;
	case 1263096: @RT_PieceName$ = "Hunter's Step"; return 1;
	case 1263097: @RT_PieceName$ = "Sage's Step"; return 1;
	case 1263098: @RT_PieceName$ = "Mage's Step"; return 1;
	case 1263099: @RT_PieceName$ = "Executioner's Step"; return 1;
	case 1263100: @RT_PieceName$ = "Dimensional Boundary"; return 1;
	case 1263101: @RT_PieceName$ = "Dimensional Energy"; return 1;
	case 1263102: @RT_PieceName$ = "Dimensional Essence"; return 1;
	case 1263103: @RT_PieceName$ = "Shard of Chaos"; return 1;
	case 1263104: @RT_PieceName$ = "Rune of Chaos"; return 1;
	case 1263105: @RT_PieceName$ = "Essence of Chaos"; return 1;
	case 1263106: @RT_PieceName$ = "Gaebolg A"; return 1;
	case 1263107: @RT_PieceName$ = "Gaebolg B"; return 1;
	case 1263108: @RT_PieceName$ = "Frozen Sea Shellfish"; return 1;
	case 1263109: @RT_PieceName$ = "Frozen Sea Beasts"; return 1;
	case 1263110: @RT_PieceName$ = "Squishy"; return 1;
	case 1263111: @RT_PieceName$ = "Yorker"; return 1;
	case 1263112: @RT_PieceName$ = "Yoster Squad"; return 1;
	case 1263113: @RT_PieceName$ = "Yormi Duo"; return 1;
	case 1263114: @RT_PieceName$ = "Yordos Trio"; return 1;
	case 1263115: @RT_PieceName$ = "Yoscopus"; return 1;
	case 1263116: @RT_PieceName$ = "Bishop"; return 1;
	case 1263117: @RT_PieceName$ = "Ice Horn"; return 1;
	case 1263118: @RT_PieceName$ = "Arbiter"; return 1;
	case 1263119: @RT_PieceName$ = "Ghost Captain"; return 1;
	case 1263120: @RT_PieceName$ = "Tan"; return 1;
	}
	return 0;
}

function	script	PN_RT_Cost	{
	deletearray @RT_CostIds[0],getarraysize(@RT_CostIds);
	deletearray @RT_CostAmounts[0],getarraysize(@RT_CostAmounts);
	@RT_CostCount = 0;
	if (getarg(0) == "piece") {
	switch (getarg(1)) {
	case 1263000:
	setarray @RT_CostIds[0],25668,25669,1001364,1001365,1001366,1001367;
	setarray @RT_CostAmounts[0],40,75,1,1,1,1;
	@RT_CostCount = 6;
	return 1;
	case 1263001:
	setarray @RT_CostIds[0],25668,25669,1001368,1001369,1001370,1001371;
	setarray @RT_CostAmounts[0],40,75,1,1,1,1;
	@RT_CostCount = 6;
	return 1;
	case 1263002:
	setarray @RT_CostIds[0],25668,25669,1001360,1001361,1001362,1001363;
	setarray @RT_CostAmounts[0],40,75,1,1,1,1;
	@RT_CostCount = 6;
	return 1;
	case 1263003:
	setarray @RT_CostIds[0],25668,25669,1001372,1001373,1001374,1001375;
	setarray @RT_CostAmounts[0],40,75,1,1,1,1;
	@RT_CostCount = 6;
	return 1;
	case 1263004:
	setarray @RT_CostIds[0],1000103,1001377,1001378,1001379,1001380,1001381;
	setarray @RT_CostAmounts[0],250,1,1,1,1,1;
	@RT_CostCount = 6;
	return 1;
	case 1263005:
	setarray @RT_CostIds[0],1000103,1001382,1001383,1001384,1001385,1001386;
	setarray @RT_CostAmounts[0],250,1,1,1,1,1;
	@RT_CostCount = 6;
	return 1;
	case 1263006:
	setarray @RT_CostIds[0],6213,25159,25669,25723,27306,27307;
	setarray @RT_CostAmounts[0],150,30,50,25,5,5;
	@RT_CostCount = 6;
	return 1;
	case 1263007:
	setarray @RT_CostIds[0],6213,25159,25669,25723,27308,27309;
	setarray @RT_CostAmounts[0],100,50,60,30,5,5;
	@RT_CostCount = 6;
	return 1;
	case 1263008:
	setarray @RT_CostIds[0],943,7123,7326,25669,25723,27310,27311;
	setarray @RT_CostAmounts[0],250,200,300,60,30,5,5;
	@RT_CostCount = 7;
	return 1;
	case 1263009:
	setarray @RT_CostIds[0],7450,25669,25723,27319;
	setarray @RT_CostAmounts[0],350,100,50,1;
	@RT_CostCount = 4;
	return 1;
	case 1263010:
	setarray @RT_CostIds[0],938,7326,7565,25669,25723,27314,27315;
	setarray @RT_CostAmounts[0],250,125,175,50,25,5,5;
	@RT_CostCount = 7;
	return 1;
	case 1263011:
	setarray @RT_CostIds[0],7012,7563,7565,25669,25723,27312,27313,27316;
	setarray @RT_CostAmounts[0],225,150,175,50,25,5,5,3;
	@RT_CostCount = 8;
	return 1;
	case 1263012:
	setarray @RT_CostIds[0],6751,7317,7512,25669,25723,27304,27305,27320;
	setarray @RT_CostAmounts[0],250,300,125,100,50,3,1,5;
	@RT_CostCount = 8;
	return 1;
	case 1263013:
	setarray @RT_CostIds[0],7507,300079,300081,300082,1000103,1001389,1001399;
	setarray @RT_CostAmounts[0],350,1,5,3,1250,1,1;
	@RT_CostCount = 7;
	return 1;
	case 1263014:
	setarray @RT_CostIds[0],300114,300115,1000103,1001404,1001407;
	setarray @RT_CostAmounts[0],5,5,850,1,1;
	@RT_CostCount = 5;
	return 1;
	case 1263015:
	setarray @RT_CostIds[0],715,716,300116,300117,1000103,1001401,1001402;
	setarray @RT_CostAmounts[0],175,175,5,5,850,1,1;
	@RT_CostCount = 7;
	return 1;
	case 1263016:
	setarray @RT_CostIds[0],715,300112,300113,1000103,1001398,1001405;
	setarray @RT_CostAmounts[0],175,5,5,850,1,1;
	@RT_CostCount = 6;
	return 1;
	case 1263017:
	setarray @RT_CostIds[0],579,300101,300102,300103,1000103,1001390,1001403,1001410;
	setarray @RT_CostAmounts[0],250,5,5,3,950,1,1,1;
	@RT_CostCount = 8;
	return 1;
	case 1263018:
	setarray @RT_CostIds[0],6086,300092,300094,300096,1000103,1001394,1001395,1001403;
	setarray @RT_CostAmounts[0],550,3,3,3,950,1,1,1;
	@RT_CostCount = 8;
	return 1;
	case 1263019:
	setarray @RT_CostIds[0],1006,7316,300104,300105,1000103,1001389,1001399;
	setarray @RT_CostAmounts[0],75,150,5,5,900,1,1;
	@RT_CostCount = 7;
	return 1;
	case 1263020:
	setarray @RT_CostIds[0],300087,300088,1000103,1001393,1001397;
	setarray @RT_CostAmounts[0],5,3,850,1,1;
	@RT_CostCount = 5;
	return 1;
	case 1263021:
	setarray @RT_CostIds[0],300108,300109,300110,300111,1000103,1001388,1001396,1001406;
	setarray @RT_CostAmounts[0],5,5,5,3,1050,1,1,1;
	@RT_CostCount = 8;
	return 1;
	case 1263022:
	setarray @RT_CostIds[0],7939,300083,300084,300085,300086,1000103,1001405;
	setarray @RT_CostAmounts[0],200,3,1,3,1,950,1;
	@RT_CostCount = 7;
	return 1;
	case 1263023:
	setarray @RT_CostIds[0],300118,300119,300120,300121,1000103,1001391,1001392,1001409;
	setarray @RT_CostAmounts[0],3,3,3,3,1050,1,1,1;
	@RT_CostCount = 8;
	return 1;
	case 1263024:
	setarray @RT_CostIds[0],300106,300122,300123,300124,300125,1000103,1001400,1001408;
	setarray @RT_CostAmounts[0],3,3,3,3,3,1050,1,1;
	@RT_CostCount = 8;
	return 1;
	case 1263025:
	setarray @RT_CostIds[0],710,7203,300089,300090,300099,300100,1000103;
	setarray @RT_CostAmounts[0],100,125,3,3,1,1,950;
	@RT_CostCount = 7;
	return 1;
	case 1263026:
	setarray @RT_CostIds[0],710,6557,300097,300098,1000103,1001412;
	setarray @RT_CostAmounts[0],95,100,3,3,850,1;
	@RT_CostCount = 6;
	return 1;
	case 1263027:
	setarray @RT_CostIds[0],7094,7512,300076,300077,1000103;
	setarray @RT_CostAmounts[0],350,450,3,3,950;
	@RT_CostCount = 5;
	return 1;
	case 1263028:
	setarray @RT_CostIds[0],300078,1000103,1001387,1001411;
	setarray @RT_CostAmounts[0],1,2000,1,1;
